label,text
0,you don't know whether to admire the film is majestic nature and call it classicism or be exasperated by a noticeable lack of rhythm
0,"you do nt know whether to admire the film is stately nature and call it classicism or be exasperated by a noticeable lack of pace
"
0,"you do nt know whether to admire the film is stately nature and call it classicism or be exasperated by a noticeable lack of pace
"
0,less a study in madness or love than a study in the obsession of schoolgirls
0,"less a study in madness or love than a study in schoolgirl obsession
"
0,"less a study in madness or love than a study in schoolgirl obsession
"
0,shafer is characteristic nt offers a lot in terms of plot or action
0,"shafer is feature does nt offer much in terms of plot or acting
"
0,"shafer is feature does nt offer much in terms of plot or acting
"
0,"a dull, simple and stereotypical history of drug death and indifference in the streets of downtown"
0,"a dull  simpleminded and stereotypical tale of drugs  death and mindnumbing indifference on the innercity streets
"
0,"a dull  simpleminded and stereotypical tale of drugs  death and mindnumbing indifference on the innercity streets
"
0,the main characters are simply named the husband the wife and the kidnapper stressing the disappointingly generic character of all effort
0,"the main characters are simply named the husband  the wife and the kidnapper  emphasizing the disappointingly generic nature of the entire effort
"
0,"the main characters are simply named the husband  the wife and the kidnapper  emphasizing the disappointingly generic nature of the entire effort
"
0,this thing is practically unobservable
0,"this thing is virtually unwatchable
"
0,"this thing is virtually unwatchable
"
0,"director uwe boll and writer robert dean klein do not manage to generate an interest for a non-sympathic hero caught in a complex plot that, although skillfully worked cannot overcome bla characters"
0,"director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out  can not overcome blah characters
"
0,"director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out  can not overcome blah characters
"
0,tripping on every cheap thing in the book trying to make indignation even easier
0,"stumbles over every cheap trick in the book trying to make the outrage come even easier
"
0,"stumbles over every cheap trick in the book trying to make the outrage come even easier
"
0,Feels like an old cold man going through the movements
0,"feels like a cold old man going through the motions
"
0,"feels like a cold old man going through the motions
"
0,an emaciated grater movie
0,"a grating  emaciated flick
"
0,"a grating  emaciated flick
"
0,if one of them lists this credit on their resumes in the future that will be much more fun than anything in the movie
0,"if any of them list this  credit  on their resumes in the future  that ll be much funnier than anything in the film
"
0,"if any of them list this  credit  on their resumes in the future  that ll be much funnier than anything in the film
"
0,Parker updates the frame in an attempt to make the film relevant today without fully understanding what made the story relevant in the first place
0,"parker updates the setting in an attempt to make the film relevant today  without fully understanding what it was that made the story relevant in the first place
"
0,"parker updates the setting in an attempt to make the film relevant today  without fully understanding what it was that made the story relevant in the first place
"
0,a lame comedy
0,"a lame comedy
"
0,"a lame comedy
"
0,Mr Actions is not really a movie as much as it is a loose collection of passofunny gags scattered moments of lazy humour
0,"mr deeds is not really a film as much as it is a loose collection of notsofunny gags  scattered moments of lazy humor
"
0,"mr deeds is not really a film as much as it is a loose collection of notsofunny gags  scattered moments of lazy humor
"
0,nothing about this movie works
0,"nothing about this movie works
"
0,"nothing about this movie works
"
0,nothing here seems as funny as he did in the analysis of this not even joe yorrelli as de niro is to the right goombah
0,"nothing here seems as funny as it did in analyze this  not even joe viterelli as de niro is righthand goombah
"
0,"nothing here seems as funny as it did in analyze this  not even joe viterelli as de niro is righthand goombah
"
0,Nothing but a smackdown episode
0,"nothing but an episode of smackdown
"
0,"nothing but an episode of smackdown
"
0,the good girl is a film in which talent is undeniable but the results are underestimated
0,"the good girl is a film in which the talent is undeniable but the results are underwhelming
"
0,"the good girl is a film in which the talent is undeniable but the results are underwhelming
"
0,Try to be so weird and funny that the strain is too obvious
0,"tries so hard to be quirky and funny that the strain is all too evident
"
0,"tries so hard to be quirky and funny that the strain is all too evident
"
0,the lame sweet house leaves no stereotype of the south unturned
0,"lame sweet home leaves no southern stereotype unturned
"
0,"lame sweet home leaves no southern stereotype unturned
"
0,as predictable as the result of a globetrottersgenerals juwanna mann game is even more ridiculous than you expect from the kind guyinaddress and a personal low for everyone involved
0,"as predictable as the outcome of a globetrottersgenerals game  juwanna mann is even more ludicrous than you d expect from the guyinadress genre  and a personal low for everyone involved
"
0,"as predictable as the outcome of a globetrottersgenerals game  juwanna mann is even more ludicrous than you d expect from the guyinadress genre  and a personal low for everyone involved
"
0,I suspect you'll be bored watching Morvern Callar like the characters are in it.
0,"i suspect that you ll be as bored watching morvern callar as the characters are in it
"
0,"i suspect that you ll be as bored watching morvern callar as the characters are in it
"
0,comedy unfunny with a lot of static settings not a lot of camera motion and most scenes take place inside in formal settings with immobile characters
0,"unfunny comedy with a lot of static set ups  not much camera movement  and most of the scenes take place indoors in formal settings with motionless characters
"
0,"unfunny comedy with a lot of static set ups  not much camera movement  and most of the scenes take place indoors in formal settings with motionless characters
"
0,the war of pink style trailerrash
0,"the war of the roses   trailertrash style
"
0,"the war of the roses   trailertrash style
"
0,"If you're looking to revive the magic of the first film, you'll need a stronger stomach than we do."
0,"if you re looking to rekindle the magic of the first film  you ll need a stronger stomach than us
"
0,"if you re looking to rekindle the magic of the first film  you ll need a stronger stomach than us
"
0,you leave in the same way as you came some delicious walruses under your belt but no new friends
0,"you leave the same way you came  a few tasty morsels under your belt  but no new friends
"
0,"you leave the same way you came  a few tasty morsels under your belt  but no new friends
"
0,how to make a film with depth about a man who didn't have one
0,"how do you make a movie with depth about a man who lacked any
"
0,"how do you make a movie with depth about a man who lacked any
"
0,"a lot of effort and intelligence are exposed, but in execution, it is all static and lifeless embarrassing rumblings."
0,"lots of effort and intelligence are on display but in execution it is all awkward  static  and lifeless rumblings
"
0,"lots of effort and intelligence are on display but in execution it is all awkward  static  and lifeless rumblings
"
0,power skirmishes delivered to victims and predators settle in a rhythm of artificial suspense
0,"the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense
"
0,"the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense
"
0,even with its 50 million pinocchio budget never fully realizes the sensation of a fantasy cinema
0,"even with its  50million us budget  pinocchio never quite achieves the feel of a fanciful motion picture
"
0,"even with its  50million us budget  pinocchio never quite achieves the feel of a fanciful motion picture
"
0,the explosion essentially ruined or rather crushed the fiction of the film for me
0,"the explosion essentially ruined  or  rather  overpowered  the fiction of the movie for me
"
0,"the explosion essentially ruined  or  rather  overpowered  the fiction of the movie for me
"
0,you can shoot a torpedo through a certain clancing is holes and scripters don't deserve Oscars
