label,text
0,Israeli hits Gaza City targets Israeli helicopter shoots two missiles at Gaza City targets Palestinian witnesses say
0,"israel hits gaza city targets an israeli helicopter fires two missiles at targets in gaza city palestinian witnesses say
"
0,"israel hits gaza city targets an israeli helicopter fires two missiles at targets in gaza city palestinian witnesses say
"
0,trial fixed for the love of courtney in the drug case beverly calif hills a trial date has been set for seven
0,"trial set for courtney love in drug case beverly hills calif  a trial date has been set for sept
"
0,"trial set for courtney love in drug case beverly hills calif  a trial date has been set for sept
"
0,ask questions iraqi poll plan Russian leader vladimir put doubts about the plan to hold elections next month
0,"putin questions iraqi poll plan russian leader vladimir putin voices doubts over plans to hold elections in iraq next month
"
0,"putin questions iraqi poll plan russian leader vladimir putin voices doubts over plans to hold elections in iraq next month
"
0,India appeals to Indian elephants asking Bangladesh to spare the lives of a hundred elephants who have strayed across the border
0,"india makes elephants appeal indian asks bangladesh to spare the lives of around 100 elephants which have strayed across the border
"
0,"india makes elephants appeal indian asks bangladesh to spare the lives of around 100 elephants which have strayed across the border
"
0,the search for peace in the rival nigreria community leaders meet in the central nigreria the scene of bitter confrontations earlier this year
0,"searching for peace in nigeria rival community leaders meet in central nigeria the scene of bitter clashes earlier this year
"
0,"searching for peace in nigeria rival community leaders meet in central nigeria the scene of bitter clashes earlier this year
"
0,The fight against rabies in the southern estuary breaks out in the southern estuary region by escaping a two-day ceasefire
0,"fighting rages in south ossetia heavy fighting erupts in georgias breakaway south ossetia region shattering a twoday ceasefire
"
0,"fighting rages in south ossetia heavy fighting erupts in georgias breakaway south ossetia region shattering a twoday ceasefire
"
0,we deny Ukrainian interference we state secretary colin powell rejects Russian claims that the West wants more influence in Ukrainian
0,"us denies ukraine interference us secretary of state colin powell rejects russian claims that the west wants more influence in ukraine
"
0,"us denies ukraine interference us secretary of state colin powell rejects russian claims that the west wants more influence in ukraine
"
0,Pakistan says suspects plan large reuters reuters attacks update 3pakistan arrests up to 10 al qaeda suspects
0,"pakistan says holds suspects planning big attacks reuters reuters  update 3pakistan arrests up to 10 al qaeda suspects
"
0,"pakistan says holds suspects planning big attacks reuters reuters  update 3pakistan arrests up to 10 al qaeda suspects
"
0,Weary of the post 911 hassle Arab tourists at the head of saudi visitors from east to malaysia increased 53 percent in 2004
0,"tired of post911 hassles arab tourists head east saudi visitors to malaysia were up 53 percent in 2004
"
0,"tired of post911 hassles arab tourists head east saudi visitors to malaysia were up 53 percent in 2004
"
0,the honor of the hospitality of the desert and the war outside the door a Najaf family changing the view of the fierce battles that surround them
0,"desert hospitality honor and the war outside the door one najaf familys shifting view of the fierce fighting that surrounds them
"
0,"desert hospitality honor and the war outside the door one najaf familys shifting view of the fierce fighting that surrounds them
"
0,france marks the other day of two days of celebrations to honor the allied veterans who liberated the southern france near a climax
0,"france marks the other dday two days of celebrations to honour the allied veterans who liberated southern france near a climax
"
0,"france marks the other dday two days of celebrations to honour the allied veterans who liberated southern france near a climax
"
0,"Pakistan detains alqaeda suspects in the city of Peshawar, arresting two foreign alqaeda suspects."
0,"pakistan holds alqaeda suspects police in the pakistani city of peshawar say they have arrested two foreign alqaeda suspects
"
