text,importance,label
39the scream 39 stolen from museum armed men stormed into an art museum sunday threatened staff at gunpoint and stole edvard munch 39s famous paintings  quotthe scream quot and  quotmadonna quot before the eyes of stunned museumgoers,0.0834881492362457,0
moribund lad mag market in britain gets a boost afp afp  a decade ago britains magazine market was shaken up by a series of mens titles which offered an unsubtle mix of football humour and scantilyclad women now a new revolution has begun using much the same formula,0.0277809204027069,0
mob sets fire to train in protest at attack an angry mob set fire to a passenger train in central bangladesh yesterday injuring at least 20 people in retaliation for a grenade attack on an opposition rally that killed 22 people and wounded hundreds police said,0.0159695779339676,0
japanese court dismisses fischer request ap ap  a japanese court dismissed a request to halt deportation proceedings against fugitive chess legend bobby fischer his lawyers said friday,0.0184791056047215,0
fight over kerrys war record escalates washington  john kerrys vietnam war service records run to multiple medal commendations and a notation of conspicuous gallantry in combat president bushs file tracks the stateside career of a national guard test pilot,0.0955233671481527,0
us men stunned by puerto rico 9273 athens greece  in an upset as historic as it was inevitable tim duncan allen iverson and the rest of the us basketball team lost 9273 to puerto rico on sunday only the third olympic loss ever for america and its first since adding pros,0.0106201419699688,0
japan court exchess champ fischer can be deported tokyo reuters  a tokyo court on friday rejected a request by former world chess champion bobby fischer to have japanese authorities halt procedures to deport him kyodo news agency reported,0.0944508187258625,0
noguchi wins olympic marathon as tearful radcliffe crashes out afp afp  mizuki noguchi kept the olympic games womens marathon title in japan when she clinched gold here in a time of 2hrs 26min 20sec,-0.0013292971251103,0
twentyfive hurt as azores plane avoids collision reuters reuters  twentyfive tapair portugal passengersand crew were slightly injured when the plane made a hastymaneuver to avoid a midair collision just before landing on anisland in the azores on friday tap said,0.0938985178765423,0
explosions echo throughout najaf najaf iraq  us tanks and troops rolled back into the center of najaf and battled with shiite militants sunday reigniting violence in the holy city just as delegates in baghdad opened a conference meant to be a landmark in the countrys movement toward democracy,0.0977910044147321,0
ny welcomes protesters with discounts ap ap  discounted hotels and broadway show tickets for convention protesters,0.1017768411769288,0
