text,importance,label
israel hits gaza city targets an israeli helicopter fires two missiles at targets in gaza city palestinian witnesses say,0.1941826810626946,0
trial set for courtney love in drug case beverly hills calif  a trial date has been set for sept,0.1746657869583712,0
putin questions iraqi poll plan russian leader vladimir putin voices doubts over plans to hold elections in iraq next month,0.1700755103110604,0
india makes elephants appeal indian asks bangladesh to spare the lives of around 100 elephants which have strayed across the border,0.1691820992177224,0
searching for peace in nigeria rival community leaders meet in central nigeria the scene of bitter clashes earlier this year,0.1655163671742999,0
fighting rages in south ossetia heavy fighting erupts in georgias breakaway south ossetia region shattering a twoday ceasefire,0.1652147780362056,0
us denies ukraine interference us secretary of state colin powell rejects russian claims that the west wants more influence in ukraine,0.1646888990396746,0
pakistan says holds suspects planning big attacks reuters reuters  update 3pakistan arrests up to 10 al qaeda suspects,0.1644277694367484,0
tired of post911 hassles arab tourists head east saudi visitors to malaysia were up 53 percent in 2004,0.1635496150936715,0
desert hospitality honor and the war outside the door one najaf familys shifting view of the fierce fighting that surrounds them,0.1622865327510838,0
france marks the other dday two days of celebrations to honour the allied veterans who liberated southern france near a climax,0.162086321586608,0
pakistan holds alqaeda suspects police in the pakistani city of peshawar say they have arrested two foreign alqaeda suspects,0.1616619956134998,0
two visions of iraq struggle to take hold fighting in najaf threatened to undermine a conference to choose a national assembly,0.1609555262686088,0
sudan refugees report new attacks more sudanese refugees flee across the border into chad following reports of renewed violence in the darfur region,0.160517091555475,0
sharon backs settlement homes reports say israeli pm ariel sharon has given the green light to new homes in west bank settlements,0.159766150458521,0
blast hits bangladesh party rally a bomb explodes at an opposition rally in bangladesh killing at least one person witnesses and police say,0.1597482139823113,0
three indicted in raising funds for hamas ap ap  a look at the three men charged with financing terrorist activities in israel,0.1597361915723863,0
tense iraq debates new assembly talks on setting up an iraqi assembly continue despite fresh violence in baghdad and the shia stronghold of najaf,0.1589159696483793,0
un warns of sudan refugee exodus some 30000 sudanese refugees might cross into chad to escape persecution by arab militia the un warns,0.1585392931655793,0
americans appear in kabul trial the second hearing in the trial of three americans accused of torture and running a jail begins in kabul,0.1576953713943925,0
eight men face terror charges police in the uk charge eight men with terror offences including conspiracy to murder,0.1572905005418527,0
un airlifts food to darfur town the un drops food into remote communities in sudans troubled darfur region that are cut off by rain,0.1562129769919201,0
seven dead in baghdad blast interior ministry officials had earlier said the blast on tuesday was caused by a car bomb at least five cars were,0.1559501843469297,0
pinochet probed on bank accounts a chilean judge questions former dictator augusto pinochet about secret us bank accounts,0.1557221294527944,0
kathmandu hit by rebel blasts suspected maoist rebels in nepal explode two bombs in kathmandu on the third day of a blockade of the capital,0.15274482635757,0
chechnya marks ispecial birthday the authorities in wartorn chechnya announce cash gifts for boys born on the slain leaders birthday,0.1516561324077408,0
mock executions for uk hostage the british journalist who was kidnapped in iraq says he faced mock executions and tried to escape his captors,0.1513934444480206,0
emergency defers maldives debate a parliamentary session due to have begun on monday in the maldives has been postponed indefinitely,0.1504069478218332,0
bomb attack kills 12 at bangladesh rally at least 12 people were killed and 100 wounded in a bomb attack yesterday on an opposition rally in bangladesh 39s capital dhaka,0.1497391185084987,0
kerry comrade breaks war silence a us officer who fought alongside presidential candidate john kerry in  vietnam condemns his critics,0.1493761158334383,0
murder police carry out searches police investigating the murder of a woman in southwest london carry out housetohouse inquiries,0.1492214347788856,0
list of foreigners taken hostage in iraq ap ap  insurgents in iraq have kidnapped dozens of people in their campaign to drive out coalition forces and hamper reconstruction,0.148682369059191,0
n korea food prices rocket changes in north koreas economy have led to spiralling food prices many people cannot afford the un says,0.1485994698931325,0
us hurricane victims face turmoil many victims of floridas worst hurricane for years are still homeless with no electricity or telephone services,0.1485811440659813,0
huge boost to darfur aid effort the world food programme is starting to airlift almost 100 more tons of food a day to sudans troubled darfur region,0.148540000072326,0
wells of life run dry for sudanese trauma and malnutrition leave many refugee mothers unable to breastfeed,0.1484501859486183,0
somalia to get new parliament somalias first parliament for 13 years is expected to be sworn in the kenyan capital nairobi on sunday,0.1483636959093056,0
typhoon megi hits south korea more than 2400 people are evacuated as typhoon megi lashes the southern shores of south korea,0.1482753235173392,0
new afghan army asserts itself rivals in western afghanistan agreed to a ceasefire last week after the arrival of the afghan national army,0.1474477851198813,0
eight dead as typhoon brings heavy rain to southern japan eight people are dead and two are missing in southern japan because of heavy rain brought by a typhoon,0.1461712529378257,0
us arrests two hamas racketeers us authorities arrest two alleged members of palestinian militant group hamas on racketeering and terrorism charges,0.1453375586866457,0
assam strike over rebel attacks a general strike called by students in the state to protest against rebel bombings brings life to a standstill,0.145317042448366,0
chinas panchen lama visits tibet the boy named by the chinese authorities as the 11th panchen lama visits a temple in tibet,0.1450459778201444,0
israel turns up heat on prisoners israel launches psychological war against hundreds of palestinian inmates on hunger strike for better conditions,0.1437835735268499,0
us vets make case for kerry in vietnam ap ap  vietnam veterans supporting john kerry for president made their case friday in the heart of what was once enemy territory,0.1436695167209123,0
clashes across bangladesh after rally attack dhaka reuters  clashes between police and opposition  supporters erupted across bangladesh on sunday in the aftermath  of grenade attacks on a rally that killed 17,0.1423265280291235,0
four people injured in bomb explosions in spain four people were wounded on saturday when two bombs exploded at the tourist localities of sanjenjo and baiona in galicia north spain,0.1415890156239826,0
zimbabwe moves to restrict ngos zimbabwes government unveils a bill which would ban many human rights groups and charities,0.1413011717143501,0
man linked to nj gov says hes straight jerusalem  the israeli man at the center of new jersey gov james e,0.1407119383204534,0
murder victim missed her stop a 22yearold french woman was killed while walking home after missing her bus stop police believe,0.1406126384089272,0
high stakes showdown in najaf the fallout from shiites fighting us marines in a holy city could weaken iraqs new government,0.1402766334769646,0
german welfare rallies escalate thousands of people have marched through cities across germany in renewed protests against welfare cuts,0.1399946864305537,0
between faith and medicine how clear a line how will south africa accredit traditional healers as legally recognized physicians,0.1390789089445011,0
ch 225vez declares referendum victory but is battle over with record turnout venezuelas president survives a recall vote but opponents claim fraud,0.1388877000731052,0
car bomb explodes near military convoy a car bomb detonated near a us military convoy on sunday outside the northern city of mosul the military said two children were injured in the blast said dr,0.1386034820468238,0
rwanda issues genocide warning rwanda warns it will intervene to prevent genocide as more than 150 tutsi  refugees are buried in burundi,0.13834465461481,0
rumsfeld warning for iraqs sadr the iraq crisis and differences over nato loom over the us defence secretarys meeting with his russian counterpart,0.1379904060099626,0
michael jackson in legal setback michael jacksons lawyers fail in their attempt to have evidence seized in a raid on his ranch thrown out,0.1379860374878778,0
iraq troops move angers s koreans clashes with riot police erupt as thousands protest in seoul against plans to send troops to help usled forces in iraq,0.137811318477706,0
karzai likely to visit pakistan next week kabul afghan president hamid karzai is likely to visit pakistan from august 23 monday sources said on tuesday,0.1371686521519405,0
al qaeda operative said to visit pakistan islamabad pakistan  a senior al qaeda operative captured in britain this month had traveled in march to a militant hideout near the pakistanafghan border and met with other terror suspects,0.1371540166091161,0
welsh to ban strippers in limousines reuters reuters  strippers and pole dancers should be banned from performing in stretch limousines according to abritish report,0.1364261635452955,0
aid agencies rethink strategy a new report urges humanitarian groups to maintain a local presence in disasterprone areas,0.1361541365580186,0
livni settlement blocs will be strengthened the housing and construction ministry on tuesday published tenders for about 1001 new housing units in west bank settlements,0.1359040741340801,0
miracle baby home raid in kenya kenyan police seize 10 children from an evangelists  home and quiz his wife over childtrafficking  allegations,0.1354361310406865,0
hostile takeover the battle moves to the political arena as taipei and beijing wrap up their wargames,0.1350162857572979,0
bombs kill 12 at bangladesh opposition rally at least 12 people were killed and 100 wounded in a bomb attack on saturday on an opposition rally in bangladesh 39s capital police and witnesses said,0.1350093550097483,0
explosions at protest rally in bangladesh kill 9 several explosions ripped through a bangladeshi opposition party rally here on saturday killing at least 9 people and wounding as,0.134869236085776,0
india carries out rare execution a man convicted of raping and killing a schoolgirl is hanged in indias first execution in nine years,0.1348210356323899,0
terror list snag nearly grounds a kennedy washington  a top homeland security official has apologized to sen edward m,0.1345622280378145,0
eight to face court on terror murder plot charges eight men will appear in court tomorrow accused of plotting terrorist outrages in britain and the united states,0.1345579990669238,0
british soldier killed in basra a british soldier was believed to have been killed and another seriously injured last night after clashes with shia fighters in the southern iraqi city of basra,0.1334361655102685,0
militants 39 positions bombed wana aug 21 fighter planes and helicopter gunships carried out strikes on militants 39 positions in south waziristan on saturday,0.1331013464698247,0
singapore suspends some poultry imports ap ap  singapore said wednesday that it has suspended the import of all poultry and poultry products from neighboring malaysia after avian influenza was discovered at a farm there,0.1330128780129219,0
car bomb explodes near military convoy a car bomb detonated near a us military convoy on sunday outside the northern city of mosul the military said there were no immediate reports of casualties,0.1328174152657285,0
neonazis arrested at hess march german police detain 110 people at a march to mark the death of adolf hitlers deputy rudolf hess,0.1326343198135063,0
pope celebrates mass in lourdes an ailing pope john paul ii says mass at lourdes the french shrine revered by roman catholics,0.132335331609097,0
maoist rebels bomb nepalese capital kathmandu  suspected maoist rebels exploded two bombs in kathmandu on friday the third day of their blockade of nepal 39s capital city,0.132024792347296,0
china executes man who killed his rapists beijing  china has executed a university dropout for killing six men  four of whom had raped him state media reported on sunday,0.1318871837530927,0
