text,importance,label
you do nt know whether to admire the film is stately nature and call it classicism or be exasperated by a noticeable lack of pace,0.046339428530125,0
less a study in madness or love than a study in schoolgirl obsession,0.0570019411937035,0
shafer is feature does nt offer much in terms of plot or acting,0.0999113575276023,0
a dull  simpleminded and stereotypical tale of drugs  death and mindnumbing indifference on the innercity streets,0.0489162781607372,0
the main characters are simply named the husband  the wife and the kidnapper  emphasizing the disappointingly generic nature of the entire effort,0.0452325564940356,0
this thing is virtually unwatchable,0.2054279247700921,0
director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out  can not overcome blah characters,-0.0015576303008912,0
stumbles over every cheap trick in the book trying to make the outrage come even easier,0.0520448697811472,0
feels like a cold old man going through the motions,0.1168120609318345,0
a grating  emaciated flick,0.1627817845835515,0
if any of them list this  credit  on their resumes in the future  that ll be much funnier than anything in the film,0.0453564971367918,0
parker updates the setting in an attempt to make the film relevant today  without fully understanding what it was that made the story relevant in the first place,-0.0048557263498841,0
a lame comedy,0.317774881982993,0
mr deeds is not really a film as much as it is a loose collection of notsofunny gags  scattered moments of lazy humor,0.0441515930342074,0
nothing about this movie works,0.2218092499835927,0
nothing here seems as funny as it did in analyze this  not even joe viterelli as de niro is righthand goombah,0.0361348221213517,0
nothing but an episode of smackdown,0.1700815297051754,0
the good girl is a film in which the talent is undeniable but the results are underwhelming,-0.0060088170721051,0
tries so hard to be quirky and funny that the strain is all too evident,-0.1308918705152731,0
lame sweet home leaves no southern stereotype unturned,0.0878294773520516,0
as predictable as the outcome of a globetrottersgenerals game  juwanna mann is even more ludicrous than you d expect from the guyinadress genre  and a personal low for everyone involved,0.0276899802760861,0
i suspect that you ll be as bored watching morvern callar as the characters are in it,0.0492008036697968,0
unfunny comedy with a lot of static set ups  not much camera movement  and most of the scenes take place indoors in formal settings with motionless characters,0.0497429854243674,0
the war of the roses   trailertrash style,0.1070322981046613,0
if you re looking to rekindle the magic of the first film  you ll need a stronger stomach than us,-0.0738702779884867,0
you leave the same way you came  a few tasty morsels under your belt  but no new friends,0.0352293040083304,0
how do you make a movie with depth about a man who lacked any,-0.0572731600386748,0
lots of effort and intelligence are on display but in execution it is all awkward  static  and lifeless rumblings,0.0589147093240706,0
the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense,0.0277594931280229,0
even with its  50million us budget  pinocchio never quite achieves the feel of a fanciful motion picture,0.0401404261575359,0
the explosion essentially ruined  or  rather  overpowered  the fiction of the movie for me,0.077149858049322,0
you can fire a torpedo through some of clancy is holes  and the scripters do nt deserve any oscars,0.0240101347687963,0
a seriously bad film with seriously warped logic by writerdirector kurt wimmer at the screenplay level,0.0556116062554707,0
told in scattered fashion  the movie only intermittently lives up to the stories and faces and music of the men who are its subject,0.0012779813066617,0
a soso  madefortv something posing as a real movie,0.0143656669122852,0
it is not a great monster movie,0.1317453602913849,0
simply a rehash of the other seven films,0.075902071051581,0
synthetic  is the best description of this wellmeaning  beautifully produced film that sacrifices its promise for a highpowered star pedigree,-0.0466541478997319,0
a highminded snoozer,-0.1206501324086139,0
it gets old quickly,-0.1210674955091568,0
