label,text
0,Why am I awake right now...:face_out_mouth:
0,"Why am I wide awake right now..:face_without_mouth:
"
0,"Why am I wide awake right now..:face_without_mouth:
"
0,@ChancelleM have you ever heard?!
0,"@ChancelleM have you heard back yet?!
"
0,"@ChancelleM have you heard back yet?!
"
0,Thirst will make you settle for a pomegranate
0,"Thirst will make you settle for a grenade bruh
"
0,"Thirst will make you settle for a grenade bruh
"
0,I'm in love with cocoa:teacup_without the hand:
0,"I'm in love with the cocoa:teacup_without_handle:
"
0,"I'm in love with the cocoa:teacup_without_handle:
"
0,@loveeallyy I literally don't know
0,"@loveeallyy I literally do not know
"
0,"@loveeallyy I literally do not know
"
0,It's too early to be awake! :consolidated_face:
0,"It's too early to be awake! :confounded_face:
"
0,"It's too early to be awake! :confounded_face:
"
0,@YodelOnline where are my happy boots
0,"@YodelOnline where's me boots happy
"
0,"@YodelOnline where's me boots happy
"
0,In need of a pink wine:wine_glass::wine_glass:
0,"In need of a rose winee:wine_glass::wine_glass:
"
0,"In need of a rose winee:wine_glass::wine_glass:
"
0,A season down 8 togo! #OneTreeHill
0,"One season down 8 togo! #OneTreeHill
"
0,"One season down 8 togo! #OneTreeHill
"
0,@nadhirxx well what I can say:bust_in_silhouette:
0,"@nadhirxx well what can I say :bust_in_silhouette:
"
0,"@nadhirxx well what can I say :bust_in_silhouette:
"
0,She can have believed him!!!
0,"She can get it raw !!!
"
0,"She can get it raw !!!
"
0,@twitter Please follow me. I have a technical question. Thank you.
0,"@twitter Please follow me. I have a technical question. Thanks.
"
0,"@twitter Please follow me. I have a technical question. Thanks.
"
0,@HEELTeacher left Sky?
0,"@HEELTeacher is NXT gone from Sky?
"
0,"@HEELTeacher is NXT gone from Sky?
"
0,is the game
0," is the game
"
0," is the game
"
0,@SR_Duncan I think you should get checked
0,"@SR_Duncan I think you should go get checked out
"
0,"@SR_Duncan I think you should go get checked out
"
0,"@salgovernal I know it was you Fredo, you broke my heart!"
0,"@salgovernale I know it was you Fredo. You broke my heart!
"
0,"@salgovernale I know it was you Fredo. You broke my heart!
"
0,@Taaa_lia @Merrinaised sorry I forgot LMAO
0,"@Taaa_lia @Merrinaised sorry I forgot LMAO
"
0,"@Taaa_lia @Merrinaised sorry I forgot LMAO
"
0,I'm really paying for it today #tequila #is #the #one
0,"am really fuckin paying for it today #tequila #is  #the #one
"
0,"am really fuckin paying for it today #tequila #is  #the #one
"
0,@UberStaub is not real life. Trust me.
0,"@UberStaub this is not real life. believe me.
"
0,"@UberStaub this is not real life. believe me.
"
0,@AliceOfLaLand I used
0,"@AliceOfLaLaLand I was using 
"
0,"@AliceOfLaLaLand I was using 
"
0,@lids4hats lids suck officially! Will not use again good
0,"@lids4hats lids sucks officially! Will not use again good
"
0,"@lids4hats lids sucks officially! Will not use again good
"
0,@edryden33 don't see if I can :winding_face:
0,"@edryden33 ill see if I can :winking_face:
"
0,"@edryden33 ill see if I can :winking_face:
"
0,@MiriamMockbill must b in #blood lol x
